code,name,industry,outstanding,totals,timeToMarket
600715,文投控股,影视音像,4.49,18.55,19960701
002261,拓维信息,互联网,9.72,11.01,20080723
601600,中国铝业,铝,109.6,149.04,20070430
600231,凌钢股份,普钢,17.69,27.71,20000511
002604,*ST龙力,食品,5.08,6.0,20110728
000708,大冶特钢,特种钢,4.49,4.49,19970326
600075,新疆天业,化工原料,8.32,9.73,19970617
002205,国统股份,其他建材,1.16,1.16,20080123
002620,瑞和股份,装修装饰,3.03,3.63,20110929
600360,华微电子,半导体,7.38,7.52,20010316
002200,云投生态,环境保护,1.41,1.84,20071221
600371,万向德农,种植业,2.25,2.25,20020916
601958,金钼股份,小金属,32.27,32.27,20080417
000513,丽珠集团,中成药,4.59,7.19,19931028
300336,新文化,影视音像,6.88,8.06,20120710
601789,宁波建工,建筑施工,9.76,9.76,20110816
603926,铁流股份,汽车配件,0.65,1.24,20170510
300021,大禹节水,农业综合,6.53,7.97,20091030
603500,祥和实业,运输设备,0.44,1.76,20170904
600379,宝光股份,电气设备,2.36,2.36,20020116
002659,凯文教育,文教休闲,3.1,4.99,20120309
601888,中国国旅,旅游服务,19.52,19.52,20091015
601882,海天精工,机床制造,1.26,5.22,20161107
601163,三角轮胎,汽车配件,2.8,8.0,20160909
300529,健帆生物,医疗保健,1.07,4.18,20160802
002685,华东重机,工程机械,5.6,10.08,20120612
002833,弘亚数控,专用机械,0.54,1.35,20161228
002598,山东章鼓,机械基件,2.71,3.12,20110707
603020,爱普股份,食品,3.2,3.2,20150325
002169,智光电气,电气设备,6.59,7.88,20070919
000019,深深宝Ａ,软饮料,4.16,4.97,19921012
603042,华脉科技,通信设备,1.01,1.39,20170602
300695,兆丰股份,汽车配件,0.17,0.67,20170908
600459,贵研铂业,小金属,3.39,3.39,20030516
603963,大理药业,化学制药,0.33,1.3,20170922
300236,上海新阳,半导体,1.9,1.94,20110629
300332,天壕环境,环境保护,6.27,8.8,20120628
300207,欣旺达,元器件,11.32,15.49,20110421
002357,富临运业,公路,3.13,3.13,20100210
002091,江苏国泰,商贸代理,9.68,15.71,20061208
600225,天津松江,区域地产,9.32,9.35,20000127
600149,ST坊展,综合类,3.8,3.8,19991014
000767,漳泽电力,火力发电,29.12,30.77,19970609
600135,乐凯胶片,化工原料,3.73,3.73,19980122
002117,东港股份,广告包装,3.64,3.64,20070302
300101,振芯科技,通信设备,5.49,5.56,20100806
603558,健盛集团,纺织,3.0,4.16,20150127
000060,中金岭南,铅锌,35.68,35.7,19970123
000606,顺利办,互联网,5.46,7.66,19961004
603817,海峡环保,环境保护,1.8,4.5,20170220
601258,庞大集团,汽车服务,65.38,66.75,20110428
300277,海联讯,软件服务,3.34,3.35,20111123
000927,一汽夏利,汽车整车,15.95,15.95,19990727
000529,广弘控股,食品,5.7,5.84,19931118
000737,*ST南风,日用化工,5.49,5.49,19970428
300313,天山生物,农业综合,1.82,3.13,20120425
002853,皮阿诺,家居用品,0.53,1.55,20170310
600260,凯乐科技,通信设备,6.28,7.09,20000706
002788,鹭燕医药,医药商业,1.06,1.92,20160218
300100,双林股份,汽车服务,3.86,4.01,20100806
603776,永安行,公共交通,0.34,1.34,20170817
600105,永鼎股份,通信设备,9.9,12.53,19970929
002342,巨力索具,机械基件,8.81,9.6,20100126
002068,黑猫股份,化工原料,6.07,7.27,20060915
002236,大华股份,电器仪表,17.02,28.99,20080520
002339,积成电子,电气设备,3.03,3.94,20100122
002717,岭南股份,环境保护,5.31,10.03,20140219
300158,振东制药,中成药,8.51,10.39,20110107
300533,冰川网络,软件服务,0.36,1.01,20160818
600691,阳煤化工,农药化肥,17.56,17.57,19931119
000539,粤电力Ａ,火力发电,25.54,52.5,19931126
002769,普路通,仓储物流,2.35,3.76,20150629
002111,威海广泰,航空,3.27,3.82,20070126
600618,氯碱化工,化工原料,7.5,11.56,19921113
002065,东华软件,软件服务,27.92,31.4,20060823
603868,飞科电器,家用电器,0.44,4.36,20160418
002738,中矿资源,建筑施工,1.31,1.92,20141230
600581,八一钢铁,普钢,15.33,15.33,20020816
300190,维尔利,环境保护,7.35,8.14,20110316
603128,华贸物流,仓储物流,9.55,10.12,20120529
601811,新华文轩,出版业,1.99,12.34,20160808
002482,广田集团,装修装饰,13.13,15.37,20100929
603819,神力股份,电气设备,0.56,1.21,20161125
002506,协鑫集成,电气设备,25.24,50.62,20101118
002191,劲嘉股份,广告包装,13.03,14.95,20071205
600328,兰太实业,化工原料,4.38,4.38,20001222
600609,金杯汽车,汽车配件,10.93,10.93,19920724
002497,雅化集团,化工原料,8.23,9.6,20101109
603938,三孚股份,化工原料,0.51,1.5,20170628
603069,海汽集团,公路,1.74,3.16,20160712
300446,乐凯新材,化工原料,1.18,1.23,20150423
300220,金运激光,元器件,1.25,1.26,20110525
000717,韶钢松山,普钢,24.2,24.2,19970508
002424,贵州百灵,中成药,7.32,14.11,20100603
000850,华茂股份,纺织,9.43,9.44,19981007
600637,东方明珠,影视音像,26.27,26.41,19930316
300525,博思软件,软件服务,0.78,1.3,20160726
600573,惠泉啤酒,啤酒,2.5,2.5,20030226
600470,六国化工,农药化肥,5.22,5.22,20040305
603826,坤彩科技,染料涂料,1.89,4.68,20170414
000554,泰山石油,石油贸易,3.63,4.81,19931215
002846,英联股份,广告包装,0.5,1.95,20170207
002145,中核钛白,化工原料,10.95,15.91,20070803
600475,华光股份,专用机械,1.4,5.59,20030721
000919,金陵药业,化学制药,5.03,5.04,19991118
002067,景兴纸业,造纸,9.6,11.28,20060915
000682,东方电子,电气设备,9.78,13.41,19970121
603218,日月股份,工程机械,0.99,4.01,20161228
600271,航天信息,电脑设备,18.47,18.63,20030711
000961,中南建设,建筑施工,37.0,37.1,20000301
300538,同益股份,批发业,0.24,0.84,20160826
600178,东安动力,汽车配件,4.62,4.62,19981014
300018,中元股份,电气设备,3.46,4.84,20091030
603639,海利尔,农药化肥,0.54,1.69,20170112
002508,老板电器,家用电器,9.35,9.49,20101123
600392,盛和资源,小金属,13.96,17.55,20030529
002614,奥佳华,医疗保健,2.89,5.62,20110909
600608,ST沪科,钢加工,3.18,3.29,19920327
002843,泰嘉股份,钢加工,0.84,1.42,20170120
002629,仁智股份,石油开采,3.45,4.12,20111103
002022,科华生物,医疗保健,4.94,5.15,20040721
600336,澳柯玛,家用电器,7.32,7.77,20001229
002087,新野纺织,纺织,8.16,8.17,20061130
600685,中船防务,船舶,8.21,14.14,19931028
002238,天威视讯,影视音像,6.17,6.17,20080526
603316,诚邦股份,建筑施工,1.05,2.03,20170619
600321,*ST正源,其他建材,15.11,15.11,20010524
603881,数据港,电信运营,1.28,2.11,20170208
002189,利达光电,元器件,1.99,1.99,20071203
002533,金杯电工,电气设备,5.14,5.53,20101231
300089,文化长城,陶瓷,2.77,4.81,20100625
300587,天铁股份,橡胶,0.42,1.06,20170105
600186,莲花健康,食品,10.62,10.62,19980825
600115,东方航空,空运,98.08,144.68,19971105
002026,山东威达,机械基件,3.75,4.2,20040727
603960,克来机电,专用机械,0.52,1.35,20170314
300710,万隆光电,通信设备,0.18,0.69,20171019
000025,特 力Ａ,汽车服务,2.71,2.97,19930621
300481,濮阳惠成,化工原料,1.2,2.57,20150630
600386,北巴传媒,公共交通,8.06,8.06,20010216
600054,黄山旅游,旅游景点,5.13,7.47,19970506
002155,湖南黄金,黄金,12.02,12.02,20070816
300039,上海凯宝,中成药,7.19,10.71,20100108
600097,开创国际,渔业,2.03,2.41,19970619
300195,长荣股份,轻工机械,3.04,4.33,20110329
601880,大连港,港口,77.36,128.95,20101206
000657,中钨高新,小金属,3.44,8.8,19961205
000951,中国重汽,汽车整车,6.71,6.71,19991125
000952,广济药业,化学制药,2.52,2.52,19991112
600879,航天电子,航空,24.13,27.19,19951115
600152,维科技术,电气设备,2.93,4.55,19980609
601611,中国核建,建筑施工,9.62,26.25,20160606
300684,中石科技,化工原料,0.22,0.87,20171227
000014,沙河股份,全国地产,2.02,2.02,19920602
300283,温州宏丰,电气设备,2.07,4.14,20120110
000612,焦作万方,铝,11.9,11.92,19960926
600720,祁连山,水泥,7.76,7.76,19960716
002623,亚玛顿,玻璃,1.6,1.6,20111013
300049,福瑞股份,中成药,2.28,2.63,20100120
603861,白云电器,电气设备,1.21,4.43,20160322
000901,航天科技,航空,5.67,6.14,19990401
002475,立讯精密,元器件,41.1,41.25,20100915
002773,康弘药业,中成药,4.75,6.74,20150626
600565,迪马股份,全国地产,23.66,24.2,20020723
600397,*ST安煤,煤炭开采,9.9,9.9,20020702
300048,合康新能,电气设备,9.75,11.27,20100120
002571,德力股份,玻璃,2.53,3.92,20110412
002542,中化岩土,建筑施工,6.84,18.11,20110128
000788,北大医药,化学制药,5.72,5.96,19970616
603860,中公高科,公路,0.17,0.67,20170802
300045,华力创通,电脑设备,3.66,6.16,20100120
002488,金固股份,汽车配件,5.12,6.74,20101021
002228,合兴包装,广告包装,10.39,11.7,20080508
300736,百华悦邦,通信设备,0.2,0.82,20180109
002286,保龄宝,食品,3.29,3.69,20090828
000301,东方市场,综合类,12.18,12.18,20000529
002282,博深工具,轻工机械,1.84,4.38,20090821
002090,金智科技,软件服务,2.31,2.38,20061208
002722,金轮股份,纺织机械,1.11,1.75,20140128
603908,牧高笛,纺织,0.23,0.67,20170307
603358,华达科技,汽车配件,0.98,2.24,20170125
600815,厦工股份,工程机械,9.59,9.59,19940128
601116,三江购物,超市连锁,4.02,4.11,20110302
002141,贤丰控股,元器件,6.37,11.35,20070720
600033,福建高速,路桥,27.44,27.44,20010209
300597,吉大通信,通信设备,0.73,2.4,20170123
600966,博汇纸业,造纸,13.37,13.37,20040608
300624,万兴科技,软件服务,0.2,0.8,20180118
600865,百大集团,百货,3.76,3.76,19940809
000999,华润三九,中成药,9.78,9.79,20000309
002772,众兴菌业,种植业,2.54,3.73,20150626
002756,永兴特钢,特种钢,1.85,3.6,20150515
000070,特发信息,通信设备,5.42,6.27,20000511
601989,中国重工,船舶,183.62,228.8,20091216
601966,玲珑轮胎,汽车配件,3.94,12.0,20160706
601106,中国一重,工程机械,65.38,68.58,20100209
600496,精工钢构,钢加工,15.1,18.1,20020605
002135,东南网架,建筑施工,6.71,10.34,20070530
603519,立霸股份,家用电器,2.22,2.22,20150319
600101,明星电力,水力发电,3.24,3.24,19970627
002376,新北洋,电脑设备,5.74,6.66,20100323
600535,天士力,中成药,15.13,15.13,20020823
002341,新纶科技,化工原料,6.17,11.51,20100122
300364,中文在线,出版业,5.37,7.76,20150121
300606,金太阳,矿物制品,0.33,0.89,20170208
300234,开尔新材,陶瓷,1.52,2.9,20110622
600009,上海机场,机场,10.93,19.27,19980218
300385,雪浪环境,环境保护,0.64,1.3,20140626
603809,豪能股份,汽车配件,0.37,1.49,20171128
600283,钱江水利,水务,3.53,3.53,20001018
600550,保变电气,电气设备,15.35,15.35,20010228
300298,三诺生物,医疗保健,3.7,5.65,20120319
002556,辉隆股份,其他商业,7.01,7.18,20110302
600507,方大特钢,特种钢,13.26,14.5,20030930
603003,龙宇燃油,石油贸易,4.41,4.41,20120817
600686,金龙汽车,汽车整车,6.07,6.07,19931108
000937,冀中能源,煤炭开采,29.07,35.34,19990909
002652,扬子新材,其他建材,4.32,5.12,20120119
002868,绿康生化,农业综合,0.38,1.2,20170503
600975,新五丰,农业综合,6.53,6.53,20040609
600258,首旅酒店,酒店餐饮,6.25,9.79,20000601
000637,茂化实华,石油加工,3.66,5.2,19961114
600051,宁波联合,综合类,3.11,3.11,19970410
300154,瑞凌股份,元器件,3.14,4.55,20101229
600875,东方电气,电气设备,19.97,30.91,19951010
600933,爱柯迪,汽车配件,1.38,8.45,20171117
600613,神奇制药,中成药,4.79,5.34,19920820
300569,天能重工,专用机械,1.05,1.5,20161125
002131,利欧股份,互联网,34.03,55.88,20070427
600252,中恒集团,中成药,34.75,34.75,20001130
002167,东方锆业,小金属,4.89,6.21,20070913
002320,海峡股份,水运,5.58,6.6,20091216
600110,诺德股份,电气设备,11.5,11.5,19971007
002864,盘龙药业,中成药,0.22,0.87,20171116
603507,振江股份,钢加工,0.31,1.26,20171106
300300,汉鼎宇佑,软件服务,5.6,6.84,20120319
603919,金徽酒,白酒,1.16,3.64,20160310
600361,华联综超,超市连锁,6.66,6.66,20011129
600320,振华重工,工程机械,27.68,43.9,20001221
600026,中远海能,水运,27.36,40.32,20020523
603559,中通国脉,通信设备,0.79,1.39,20161202
002182,云海金属,小金属,4.5,6.46,20071113
603799,华友钴业,小金属,8.2,8.3,20150129
603568,伟明环保,环境保护,6.83,6.88,20150528
000752,西藏发展,啤酒,2.64,2.64,19970625
600190,锦州港,港口,17.79,20.02,19990609
600791,京能置业,全国地产,4.52,4.53,19970130
600058,五矿发展,商贸代理,10.72,10.72,19970528
000026,飞亚达Ａ,其他商业,3.57,4.39,19930603
300281,金明精机,专用机械,2.21,4.19,20111229
603726,朗迪集团,机械基件,0.33,1.33,20160421
600188,兖州煤业,煤炭开采,29.6,49.12,19980701
603330,上海天洋,塑料,0.32,0.78,20170213
601933,永辉超市,超市连锁,81.35,95.7,20101215
600307,酒钢宏兴,普钢,62.63,62.63,20001220
002660,茂硕电源,电气设备,1.91,2.75,20120316
000979,中弘股份,区域地产,83.89,83.91,20000616
002727,一心堂,医药商业,2.67,5.68,20140702
300575,中旗股份,农药化肥,0.34,0.73,20161220
300506,名家汇,建筑施工,1.34,3.45,20160324
603668,天马科技,饲料,1.86,3.0,20170117
002526,山东矿机,工程机械,8.88,10.49,20101217
603036,如通股份,专用机械,0.51,2.03,20161209
600822,上海物贸,商贸代理,3.96,4.96,19940204
600551,时代出版,出版业,5.06,5.06,20020905
002302,西部建设,水泥,10.32,12.62,20091103
603858,步长制药,中成药,3.28,6.82,20161118
000004,国农科技,生物制药,0.83,0.84,19910114
600576,祥源文化,影视音像,4.8,6.48,20030220
002930,宏川智慧,仓储物流,0.61,2.43,20180328
002782,可立克,电气设备,1.06,4.26,20151222
603099,长白山,旅游景点,2.67,2.67,20140822
000514,渝 开 发,区域地产,8.44,8.44,19930712
300374,恒通科技,其他建材,1.61,2.46,20150319
600640,号百控股,酒店餐饮,5.89,7.96,19930407
300210,森远股份,专用机械,3.52,4.84,20110426
000338,潍柴动力,汽车配件,43.15,79.97,20070430
002824,和胜股份,铝,0.74,1.8,20170112
000915,山大华特,化学制药,2.33,2.34,19990609
603359,东珠生态,建筑施工,0.8,3.19,20170901
300106,西部牧业,农业综合,2.1,2.11,20100820
600415,小商品城,商品城,54.43,54.43,20020509
603667,五洲新春,机械基件,1.13,2.63,20161025
600388,龙净环保,环境保护,10.69,10.69,20001229
600031,三一重工,工程机械,77.0,77.39,20030703
300200,高盟新材,化工原料,2.03,2.61,20110407
002123,梦网集团,互联网,5.47,8.11,20070328
603767,中马传动,汽车配件,0.95,2.99,20170613
600452,涪陵电力,水力发电,2.24,2.24,20040303
300397,天和防务,通信设备,1.55,2.4,20140910
002454,松芝股份,汽车配件,6.17,6.32,20100720
002479,富春环保,火力发电,7.3,8.94,20100921
600774,汉商集团,百货,2.27,2.27,19961108
300666,江丰电子,元器件,1.16,2.19,20170615
603628,清源股份,电气设备,0.89,2.74,20170112
002327,富安娜,纺织,5.14,8.71,20091230
600215,长春经开,园区开发,4.65,4.65,19990909
002005,德豪润达,家用电器,12.66,17.65,20040625
300590,移为通信,通信设备,0.97,1.6,20170111
002584,西陇科学,化工原料,2.92,5.85,20110602
603822,嘉澳环保,环境保护,0.41,0.73,20160428
300649,杭州园林,建筑施工,0.32,1.28,20170505
002233,塔牌集团,水泥,8.04,11.92,20080516
600846,同济科技,综合类,6.25,6.25,19940311
300349,金卡智能,电器仪表,3.36,4.29,20120817
600228,ST昌九,化工原料,2.41,2.41,19990119
600486,扬农化工,农药化肥,3.1,3.1,20020425
601999,出版传媒,出版业,5.51,5.51,20071221
600877,ST嘉陵,摩托车,6.87,6.87,19951013
300116,坚瑞沃能,电气设备,12.94,24.33,20100902
002116,中国海诚,建筑施工,4.16,4.18,20070215
601677,明泰铝业,铝,4.98,5.9,20110919
600037,歌华有线,影视音像,11.68,13.92,20010208
600531,豫光金铅,铅锌,10.9,10.9,20020730
300006,莱美药业,化学制药,5.86,8.12,20091030
603928,兴业股份,化工原料,0.63,2.02,20161212
601137,博威合金,铜,5.64,6.27,20110127
600279,重庆港九,港口,6.93,6.93,20000731
300322,硕贝德,通信设备,3.68,4.07,20120608
603028,赛福天,钢加工,1.16,2.21,20160331
000581,威孚高科,汽车配件,8.36,10.09,19980924
002820,桂发祥,食品,1.21,2.05,20161118
002366,台海核电,专用机械,4.89,8.67,20100312
000631,顺发恒业,区域地产,24.33,24.33,19961122
002085,万丰奥威,汽车配件,21.14,21.87,20061128
603730,岱美股份,汽车配件,0.48,4.1,20170728
002498,汉缆股份,电气设备,33.26,33.27,20101109
603298,杭叉集团,专用机械,1.71,6.19,20161227
300083,劲胜智能,元器件,11.91,14.32,20100520
601558,ST锐电,电气设备,57.07,60.31,20110113
600722,金牛化工,化工原料,6.8,6.8,19960626
600512,腾达建设,建筑施工,15.37,15.99,20021226
600377,宁沪高速,路桥,37.98,50.38,20010116
600317,营口港,港口,64.73,64.73,20020131
002048,宁波华翔,汽车配件,4.61,6.26,20050603
002061,浙江交科,化工原料,5.59,13.05,20060816
603345,安井食品,食品,1.23,2.16,20170222
000667,美好置业,全国地产,25.4,25.6,19961205
300129,泰胜风能,电气设备,4.91,7.19,20101019
603516,淳中科技,通信设备,0.33,1.31,20180202
601366,利群股份,百货,4.75,8.61,20170412
002188,*ST巴士,广告包装,1.84,2.96,20071122
002822,中装建设,装修装饰,3.06,6.0,20161129
600073,上海梅林,食品,9.38,9.38,19970704
000897,津滨发展,区域地产,16.17,16.17,19990422
601588,北辰实业,区域地产,26.6,33.67,20061016
600556,ST慧球,软件服务,3.95,3.95,20010807
600723,首商股份,百货,6.58,6.58,19960716
300552,万集科技,软件服务,0.4,1.08,20161021
300138,晨光生物,食品,3.75,5.14,20101105
002394,联发股份,纺织,3.24,3.24,20100423
601595,上海电影,影视音像,1.06,3.74,20160817
000034,神州数码,综合类,3.58,6.54,19940509
600888,新疆众和,铝,8.34,8.34,19960215
601872,招商轮船,水运,47.21,52.99,20061201
000885,同力水泥,水泥,4.96,4.96,19990319
002108,沧州明珠,塑料,14.18,14.18,20070124
300644,南京聚隆,塑料,0.16,0.64,20180206
603159,上海亚虹,专用机械,0.25,1.0,20160812
603611,诺力股份,运输设备,2.24,2.68,20150128
600479,千金药业,中成药,3.66,4.19,20040312
002646,青青稞酒,白酒,4.5,4.5,20111222
002303,美盈森,造纸,15.42,15.42,20091103
000722,湖南发展,水力发电,4.64,4.64,19970522
002567,唐人神,饲料,6.49,8.37,20110325
603906,龙蟠科技,化工原料,0.93,2.54,20170410
000628,高新发展,园区开发,1.88,3.11,19961118
300194,福安药业,化学制药,5.87,11.9,20110322
603001,奥康国际,服饰,4.01,4.01,20120426
002276,万马股份,电气设备,10.34,10.35,20090710
002363,隆基机械,汽车配件,3.86,4.16,20100305
600508,上海能源,煤炭开采,7.23,7.23,20010829
002345,潮宏基,服饰,8.78,9.05,20100128
300667,必创科技,电器仪表,0.69,1.02,20170619
600510,黑牡丹,全国地产,7.96,10.47,20020618
300742,越博动力,汽车配件,0.2,0.78,20180508
600161,天坛生物,生物制药,8.71,8.71,19980616
600767,ST运盛,医疗保健,3.41,3.41,19961115
000065,北方国际,建筑施工,6.29,7.7,19980605
002354,天神娱乐,互联网,5.55,9.37,20100209
002019,亿帆医药,化学制药,7.08,12.07,20040713
300244,迪安诊断,医疗保健,3.42,5.51,20110719
000839,中信国安,综合类,39.19,39.2,19971031
000980,众泰汽车,汽车配件,10.9,20.38,20000616
000958,东方能源,火力发电,6.66,11.02,19991223
000420,吉林化纤,化纤,16.63,19.71,19960802
601699,潞安环能,煤炭开采,29.91,29.91,20060922
600088,中视传媒,影视音像,3.98,3.98,19970616
002603,以岭药业,中成药,9.89,12.06,20110728
600162,香江控股,全国地产,23.74,33.99,19980609
603888,新华网,互联网,1.76,5.19,20161028
600639,浦东金桥,园区开发,7.03,11.22,19930326
000411,英特集团,医药商业,2.07,2.07,19960716
600153,XD建发股,商贸代理,28.35,28.35,19980616
601949,中国出版,出版业,3.65,18.23,20170821
000830,鲁西化工,农药化肥,14.64,14.65,19980807
600004,白云机场,机场,20.69,20.69,20030428
603123,翠微股份,百货,5.24,5.24,20120503
603058,永吉股份,广告包装,2.28,4.24,20161223
603969,银龙股份,其他建材,5.8,5.8,20150227
603319,湘油泵,汽车配件,0.57,0.81,20161130
600375,华菱星马,汽车整车,5.56,5.56,20030401
000819,岳阳兴长,石油加工,2.71,2.71,19970625
000636,风华高科,元器件,8.75,8.95,19961129
002433,太安堂,中成药,6.92,7.69,20100618
000700,模塑科技,汽车配件,6.97,8.27,19970228
000043,中航善达,房产服务,6.67,6.67,19940928
600352,浙江龙盛,染料涂料,32.53,32.53,20030801
600713,南京医药,医药商业,8.97,10.42,19960701
002551,尚荣医疗,医疗保健,4.08,7.06,20110225
000509,华塑控股,其他建材,8.25,8.25,19930507
603968,醋化股份,化工原料,2.04,2.04,20150518
300633,开立医疗,医疗保健,1.22,4.0,20170406
000561,烽火电子,通信设备,5.94,6.04,19940509
603701,德宏股份,汽车配件,0.71,1.46,20160412
300553,集智股份,电器仪表,0.17,0.48,20161021
002247,帝龙文化,软件服务,5.24,8.51,20080612
002541,鸿路钢构,钢加工,3.71,5.24,20110118
603169,兰石重装,专用机械,10.25,10.52,20141009
002003,伟星股份,服饰,6.22,7.58,20040625
002748,世龙实业,化工原料,2.4,2.4,20150319
002220,天宝食品,食品,5.45,7.66,20080228
601225,陕西煤业,煤炭开采,100.0,100.0,20140128
600242,中昌数据,软件服务,3.03,4.57,20001207
600973,宝胜股份,电气设备,8.95,12.22,20040802
603060,国检集团,建筑施工,0.64,2.2,20161109
000413,东旭光电,元器件,40.95,57.3,19960925
002674,兴业科技,纺织,2.4,3.02,20120507
603797,联泰环保,环境保护,0.53,2.13,20170413
000930,中粮生化,农业综合,9.64,9.64,19990712
600206,有研新材,半导体,8.39,8.47,19990319
600200,江苏吴中,综合类,7.15,7.22,19990401
000799,酒鬼酒,白酒,3.25,3.25,19970718
600804,鹏博士,电信运营,14.32,14.32,19940103
002725,跃岭股份,汽车配件,1.1,2.56,20140129
002749,国光股份,农药化肥,0.82,1.29,20150320
600517,置信电气,电气设备,12.45,13.56,20031010
601088,中国神华,煤炭开采,164.91,198.9,20071009
300055,万邦达,环境保护,8.65,8.65,20100226
000800,一汽轿车,汽车整车,14.12,16.28,19970618
300326,凯利泰,医疗保健,6.44,7.18,20120613
600998,九州通,医药商业,16.6,18.78,20101102
002697,红旗连锁,超市连锁,8.64,13.6,20120905
600761,安徽合力,工程机械,7.4,7.4,19961009
300259,新天科技,电器仪表,7.25,11.76,20110831
600418,江淮汽车,汽车整车,18.93,18.93,20010824
603958,哈森股份,服饰,0.66,2.2,20160629
300643,万通智控,汽车配件,0.71,2.0,20170505
603567,珍宝岛,中成药,8.49,8.49,20150424
300656,民德电子,电脑设备,0.39,0.9,20170519
600737,中粮糖业,食品,20.52,20.52,19960731
300651,金陵体育,文教休闲,0.25,0.76,20170509
002223,鱼跃医疗,医疗保健,8.55,10.02,20080418
601006,大秦铁路,铁路,148.67,148.67,20060801
600289,*ST信通,软件服务,5.66,6.31,20000720
002078,太阳纸业,造纸,25.32,25.93,20061116
300102,乾照光电,半导体,6.82,7.16,20100812
002321,华英农业,农业综合,4.24,5.34,20091216
000619,海螺型材,其他建材,3.6,3.6,19961023
002561,徐家汇,百货,3.97,4.16,20110303
600295,鄂尔多斯,小金属,6.12,10.32,20010426
002190,成飞集成,汽车配件,3.45,3.59,20071203
002330,得利斯,食品,5.02,5.02,20100106
000890,法 尔 胜,钢加工,3.8,3.8,19990119
000605,渤海股份,水务,2.73,3.53,19960913
002852,道道全,食品,1.25,2.89,20170310
002688,金河生物,化学制药,5.33,6.35,20120713
002682,龙洲股份,公路,4.32,5.62,20120612
603196,日播时尚,服饰,0.65,2.4,20170531
000681,视觉中国,互联网,2.8,7.01,19970121
603116,红蜻蜓,服饰,5.72,5.84,20150629
600855,航天长峰,专用机械,3.3,3.52,19940425
601015,陕西黑猫,焦炭加工,9.3,12.54,20141105
002201,九鼎新材,玻璃,3.12,3.32,20071226
002823,凯中精密,机械基件,1.0,2.91,20161124
600636,三爱富,化工原料,4.47,4.47,19930316
600331,宏达股份,铅锌,20.32,20.32,20011220
600897,厦门空港,机场,2.98,2.98,19960531
601218,吉鑫科技,机械基件,9.92,9.92,20110506
300240,飞力达,仓储物流,3.65,3.66,20110706
000976,华铁股份,运输设备,5.87,15.96,20000601
300638,广和通,通信设备,0.4,1.2,20170413
300513,恒泰实达,软件服务,0.61,1.7,20160530
600688,上海石化,石油加工,73.29,108.24,19931108
600301,ST南化,化工原料,2.35,2.35,20000712
000881,中广核技,综合类,3.08,10.56,19980902
603088,宁波精达,专用机械,1.12,1.12,20141111
300273,和佳股份,医疗保健,5.62,7.88,20111026
600449,宁夏建材,水泥,4.78,4.78,20030829
000400,许继电气,电气设备,10.08,10.08,19970418
002775,文科园林,建筑施工,3.8,5.13,20150629
600277,亿利洁能,综合类,26.74,27.39,20000725
600059,古越龙山,红黄药酒,8.09,8.09,19970516
600387,海越股份,石油贸易,3.86,4.66,20040218
000806,银河生物,生物制药,6.98,11.0,19980416
300414,中光防雷,元器件,1.57,1.71,20150513
600874,创业环保,环境保护,10.87,14.27,19950630
600151,航天机电,半导体,13.89,14.34,19980605
600381,青海春天,医疗保健,2.12,6.31,20010508
601666,平煤股份,煤炭开采,23.61,23.61,20061123
600089,特变电工,电气设备,37.14,37.15,19970618
601608,中信重工,专用机械,43.0,43.39,20120706
000928,中钢国际,建筑施工,7.43,12.57,19990312
600742,一汽富维,汽车配件,5.08,5.08,19960826
002666,德联集团,化工原料,4.44,7.54,20120327
600219,南山铝业,铝,70.88,92.51,19991223
600976,健民集团,中成药,1.53,1.53,20040419
600111,北方稀土,小金属,36.33,36.33,19970924
000670,盈方微,元器件,6.0,8.17,19961217
300713,英可瑞,电气设备,0.19,0.96,20171101
002050,三花智控,机械基件,15.64,21.2,20050607
600664,哈药股份,化学制药,24.93,25.45,19930629
600223,鲁商置业,区域地产,10.01,10.01,20000113
600276,恒瑞医药,化学制药,36.62,36.82,20001018
002619,艾格拉斯,互联网,13.97,18.45,20110929
603586,金麒麟,汽车配件,1.0,2.16,20170406
603596,伯特利,汽车配件,0.41,4.09,20180427
600074,*ST保千,电脑设备,10.26,24.38,19970623
300303,聚飞光电,半导体,10.21,12.5,20120319
002653,海思科,化学制药,4.84,10.8,20120117
002701,奥瑞金,广告包装,17.98,23.55,20121011
002272,川润股份,机械基件,3.18,4.3,20080919
002364,中恒电气,电气设备,5.2,5.64,20100305
600008,首创股份,环境保护,48.21,48.21,20000427
002385,大北农,饲料,22.65,42.43,20100409
603518,维格娜丝,服饰,1.48,1.81,20141203
002550,千红制药,生物制药,9.04,12.8,20110218
002694,顾地科技,塑料,4.97,5.97,20120816
000887,中鼎股份,橡胶,12.19,12.34,19981203
600854,春兰股份,家用电器,5.19,5.19,19940425
002305,南国置业,区域地产,16.23,17.34,20091106
002241,歌尔股份,元器件,27.23,32.45,20080522
600487,亨通光电,通信设备,17.38,19.04,20030822
002925,盈趣科技,元器件,0.75,4.55,20180115
600692,亚通股份,水运,2.55,3.52,19931119
002664,长鹰信质,汽车配件,3.35,4.0,20120316
300549,优德精密,专用机械,0.61,1.33,20160930
300203,聚光科技,环境保护,4.52,4.53,20110415
300453,三鑫医疗,医疗保健,1.09,1.59,20150515
300424,航新科技,航空,1.57,2.4,20150422
600372,中航电子,航空,17.59,17.59,20010706
